,Unnamed: 0,NAME,gap,SOLUTION TIME,status,Unnamed: 0_grid,gap_grid,SOLUTION TIME_grid,status_grid,Unnamed: 0_rl,gap_rl,SOLUTION TIME_rl,status_rl,Unnamed: 0_rndm,gap_rndm,SOLUTION TIME_rndm,status_rndm,Unnamed: 0_partition,gap_partition,SOLUTION TIME_partition,status_partition,Unnamed: 0_hetero,gap_hetero,SOLUTION TIME_hetero,status_hetero,Unnamed: 0_dumb,gap_dumb,SOLUTION TIME_dumb,status_dumb
58,58,neos-3046615-murg,3.797660467011419,0.2042926666666666,nodelimit,58,3.864625997015009,0.2284826666666666,nodelimit,58,3.863745598698421,0.24244,nodelimit,58,3.876070638913303,0.2202456666666666,nodelimit,60,3.8727262391511226,0.2588596666666666,nodelimit,60,3.8727262391511226,0.2482963333333333,nodelimit,58,3.8785315609644617,0.223225,nodelimit
59,59,drayage-100-23,0.0299403337983997,7.301129666666665,nodelimit,59,0.0457807913148062,7.783724666666667,nodelimit,59,0.030358437658189,7.743988999999999,nodelimit,59,0.0158407165469747,7.240959,nodelimit,61,0.0159120136061866,7.450423666666666,nodelimit,61,0.0182701784458443,7.274534,nodelimit,59,0.0273405539345631,7.593531666666666,nodelimit
60,60,neos-4333464-siret,0.7253148018739886,3.665146333333334,nodelimit,60,0.5657360752361152,4.430489000000001,nodelimit,60,0.5828765107682614,4.065677666666667,nodelimit,60,0.5877537750574541,4.785285333333333,nodelimit,62,0.541693195199685,4.442403333333333,nodelimit,62,0.5425788720959948,4.429786,nodelimit,60,0.5650470708312048,4.443129666666667,nodelimit
61,61,p200x1188c,0.0,0.1257796666666666,optimal,61,0.0,0.1279263333333333,optimal,61,0.0,0.1241013333333333,optimal,61,0.0,0.1280723333333333,optimal,63,0.0,0.1278576666666666,optimal,64,0.0,0.1255626666666666,optimal,61,0.0,0.1268076666666666,optimal
62,62,tr12-30,0.2091754038210259,0.349707,nodelimit,62,0.1599209247367553,0.3562233333333333,nodelimit,62,0.1142241712293372,0.384346,nodelimit,62,0.3147580964290574,0.6471796666666667,nodelimit,64,0.0958733355321926,0.399763,nodelimit,63,0.0958733355321926,0.3810929999999999,nodelimit,62,0.305110273547817,0.6630980000000001,nodelimit
63,63,app1-1,1.333333333333333,2.3833786666666668,nodelimit,63,1.3333333333333328,2.546398333333333,nodelimit,63,1.3333333333333328,2.5498626666666664,nodelimit,63,1.3333333333333328,2.292895,nodelimit,65,1.6666666666666663,2.632397,nodelimit,65,1.6666666666666663,2.594910666666667,nodelimit,63,1.222222222222222,2.382254333333333,nodelimit
64,64,neos-4738912-atrato,0.0046575782076904,3.663774,nodelimit,64,0.0046777604142863,4.071253,nodelimit,64,0.0046867284757594,3.698333,nodelimit,64,0.0046867284757594,3.7488493333333337,nodelimit,66,0.0045881626320145,3.7844386666666665,nodelimit,66,0.0045881626320145,3.731706333333333,nodelimit,64,0.0046479594956759,3.748468666666666,nodelimit
65,65,k16x240b,0.2001246092638722,0.8451856666666666,nodelimit,65,0.1951686487649262,0.8680823333333333,nodelimit,65,0.1943281847248351,0.8222556666666666,nodelimit,65,0.1903863772149624,0.9286816666666668,nodelimit,67,0.194441456524903,0.8935716666666668,nodelimit,67,0.194441456524903,0.8828443333333332,nodelimit,65,0.1930023062441287,0.8743759999999999,nodelimit
66,66,n9-3,0.1978656836226225,8.053504666666667,nodelimit,66,0.2000804548498445,7.758122,nodelimit,66,0.1961547962472757,7.439995,nodelimit,66,0.195271335879054,7.815385333333332,nodelimit,68,0.2008934724593738,7.645954666666667,nodelimit,68,0.1932336766449895,7.684982000000001,nodelimit,66,0.2024054379928477,7.635003666666666,nodelimit
67,67,r50x360,0.0422130534211132,0.6842139999999999,nodelimit,67,0.0378698679555587,0.7458936666666666,nodelimit,67,0.0391348739236381,0.819678,nodelimit,67,0.0389415504049972,0.7471589999999999,nodelimit,69,0.0380207532905335,0.7401836666666665,nodelimit,69,0.0399722575467077,0.8163853333333333,nodelimit,67,0.0380534336569354,0.8169423333333333,nodelimit
68,68,g200x740,0.0142923981783017,0.6592539999999999,nodelimit,68,0.0114179954689151,0.5820003333333333,nodelimit,68,0.0126454904358964,0.5744973333333333,nodelimit,68,0.0125011020649173,0.5366080000000001,nodelimit,70,0.012769839953614,0.6320066666666667,nodelimit,70,0.012769839953614,0.630912,nodelimit,68,0.0105707091972861,0.6066313333333333,nodelimit
69,69,sp150x300d,0.0,0.0752526666666666,optimal,69,0.0,0.062254,optimal,69,0.0140491393956925,0.2049486666666666,optimal,69,0.0098039215686274,0.2123383333333333,optimal,71,0.0105187225882468,0.20535,nodelimit,71,0.0105187225882468,0.1879509999999999,nodelimit,69,0.0153809431451313,0.21702,nodelimit
70,70,nexp-150-20-8-5,2.102395669353972,15.046142333333334,nodelimit,70,1.7095021634762666,16.757616,nodelimit,70,1.893634659894187,12.2159,nodelimit,70,2.0574039009740424,12.190743333333332,nodelimit,72,2.1728876017104235,11.889356666666666,nodelimit,72,2.9382610543182643,11.755803333333333,nodelimit,70,1.8903673503172,11.979107,nodelimit
71,71,set3-16,2.380108142777388,1.8234983333333328,nodelimit,71,2.27569607963783,1.812265,nodelimit,71,2.346422938702286,1.9474523333333331,nodelimit,71,2.324910808250099,1.8618606666666668,nodelimit,73,2.312117006825304,1.871272,nodelimit,73,2.312117006825304,1.831591333333333,nodelimit,71,2.291033090553447,1.855421,nodelimit
72,72,neos-4736745-arroux,0.2493119936697363,3.102025,nodelimit,72,0.2464630504620734,3.4316593333333336,nodelimit,72,0.2482737610366703,3.237690666666667,nodelimit,72,0.2451326780914174,3.076387333333333,nodelimit,74,0.2464630504620734,3.336479333333333,nodelimit,74,0.2464630504620734,3.2769746666666664,nodelimit,72,0.243917742409801,3.369133,nodelimit
73,73,neos-3046601-motu,3.585298961604224,0.2602296666666666,nodelimit,73,3.676978808007201,0.2068216666666666,nodelimit,73,3.535261432707012,0.2106269999999999,nodelimit,73,3.611480113920035,0.2072929999999999,nodelimit,75,3.676978808007201,0.2128393333333333,nodelimit,75,3.6072384420081822,0.1589903333333333,nodelimit,73,3.614853031458781,0.23185,nodelimit
74,74,h80x6320d,0.0816282407602873,8.481506666666668,nodelimit,74,0.0788996872383838,7.554316666666668,nodelimit,74,0.0770353932713167,7.398073333333333,nodelimit,74,0.0765410802888535,7.212404333333333,nodelimit,76,0.0764554835396753,7.789448,nodelimit,76,0.072900590864166,7.110511,nodelimit,74,0.0771559126687285,7.636882666666668,nodelimit
75,75,pg5_34,0.063760550268574,4.647718666666667,nodelimit,75,0.0582043232645409,4.480946,nodelimit,75,0.0480217237197603,2.011055666666667,nodelimit,75,0.0522173555629303,2.0020106666666666,nodelimit,77,0.0546111971287288,2.167545666666667,nodelimit,77,0.0527223650868333,1.4997136666666666,nodelimit,75,0.053334847163009,2.1902163333333333,nodelimit
76,76,prod2,0.2741935483870967,1.475519,nodelimit,76,0.2741935483870967,1.4506816666666669,nodelimit,76,0.2741935483870967,1.5047063333333333,nodelimit,76,0.2741935483870966,1.4676506666666669,nodelimit,78,0.2741935483870967,1.5058463333333334,nodelimit,78,0.2741935483870967,1.4940323333333332,nodelimit,76,0.2741935483870965,1.4545463333333333,nodelimit
77,77,neos16,0.0268659357772999,0.7076789999999998,nodelimit,77,0.0268659357772999,0.6133326666666666,nodelimit,77,0.0268659357772999,0.677492,nodelimit,77,0.029239286139156,0.7093759999999999,nodelimit,79,0.0268659357772999,0.5930536666666667,nodelimit,79,0.0268659357772999,0.5814426666666667,nodelimit,77,0.0268659357772999,0.7121306666666666,nodelimit
78,78,mik-250-20-75-3,0.0180227137688825,1.119951,nodelimit,78,0.0199657539281161,0.8567936666666666,nodelimit,78,0.0172174585201529,1.4577943333333334,nodelimit,78,0.0178198804767042,1.467579,nodelimit,80,0.0192486718435054,1.4752133333333333,nodelimit,80,0.0192486718435054,1.452593,nodelimit,78,0.0177427461521414,1.2317236666666669,nodelimit
79,79,tokyometro,1.293598165015381,4.136430666666667,nodelimit,79,1.2604507434498289,3.829125,nodelimit,79,1.2636608577767277,4.102844999999999,nodelimit,79,1.266220105647907,3.8565086666666666,nodelimit,81,1.2352758082669946,4.117466333333334,nodelimit,81,1.2572045028397376,4.009284666666667,nodelimit,79,1.2607957454435093,3.8045363333333335,nodelimit
80,80,neos-4650160-yukon,3.6018995881178544,0.658075,nodelimit,80,3.1282396267085364,0.6617216666666667,nodelimit,80,3.0581164665587024,0.7042006666666666,nodelimit,80,3.378740900762614,0.6702426666666667,nodelimit,82,2.981420537716939,0.666049,nodelimit,82,2.981420537716939,0.6427713333333333,nodelimit,80,2.913704377825283,0.6512063333333332,nodelimit
81,81,neos-4954672-berkel,0.5579660816092943,0.6781069999999999,nodelimit,81,0.4639760853157417,0.8049973333333332,nodelimit,81,0.5225829110095694,0.7367936666666667,nodelimit,81,0.4796902534781737,0.7745136666666667,nodelimit,83,0.4735413218579163,0.7805143333333332,nodelimit,83,0.5028560427007974,0.812121,nodelimit,81,0.4963736451293916,0.7898726666666667,nodelimit
82,82,b2c1s1,0.9568096857121632,1.309611,nodelimit,82,0.8928818755641261,1.447508,nodelimit,82,0.8736628397300455,1.4085073333333331,nodelimit,82,0.9041445403126088,1.4531489999999998,nodelimit,84,0.853844890087193,1.4290363333333331,nodelimit,84,0.853844890087193,1.420567666666667,nodelimit,82,0.8527739273774403,1.3763163333333337,nodelimit
83,83,n2seq36q,0.0038461538461538,22.144248333333334,timelimit,83,0.0038461538461538,22.199427666666665,timelimit,83,0.0038461538461538,22.239399666666667,timelimit,83,0.0038461538461538,22.11116833333333,timelimit,85,0.0038461538461538,22.20883566666667,timelimit,85,0.0038461538461538,22.244529,timelimit,83,0.0038461538461538,22.166257,timelimit
84,84,timtab1,0.4719139867287176,1.9438336666666665,nodelimit,84,0.4562206702874705,1.95338,nodelimit,84,0.4994097649722497,2.6429093333333333,nodelimit,84,0.4820353494672631,2.498584333333333,nodelimit,86,0.4633163624164993,1.965693,nodelimit,86,0.4573483035766115,1.5479133333333337,nodelimit,84,0.473479064785533,2.004264333333333,nodelimit
85,85,fhnw-schedule-paira100,5.051194267178673,5.972118666666667,nodelimit,85,4.959554902203897,5.939071333333334,nodelimit,85,5.060267433524449,5.737424333333333,nodelimit,85,4.979516408363253,6.220449666666667,nodelimit,87,4.984016437898679,5.977571333333334,nodelimit,87,4.976489913562985,6.045142333333334,nodelimit,85,5.003502046727559,5.375792666666666,nodelimit
86,86,misc07,0.36322446316451,2.148672,nodelimit,86,0.3632244631645103,2.149481666666667,nodelimit,86,0.36322446316451,2.177251,nodelimit,86,0.36322446316451,2.092011333333333,nodelimit,88,0.3632244631645096,2.129773,nodelimit,88,0.3632244631645096,2.0961863333333333,nodelimit,86,0.3632244631645104,2.062193666666667,nodelimit
87,87,ns2071214,188.47612993376444,6.620805999999999,nodelimit,87,83.36322384755614,5.738110333333334,nodelimit,87,3.333333333333333e+19,5.473779666666666,nodelimit,87,83.55426154062619,6.593841333333333,nodelimit,89,113.9544306902422,6.445350666666667,nodelimit,89,105.3927989555811,6.0827040000000006,nodelimit,87,83.55426154062619,6.595294666666667,nodelimit
88,88,nexp-150-20-1-5,0.0,0.7489546666666667,optimal,88,0.0,0.4965996666666666,optimal,88,0.0,0.7510953333333333,optimal,88,0.0,0.746521,optimal,90,0.0,0.762623,optimal,90,0.0,0.751671,optimal,88,0.0,0.7492773333333332,optimal
89,89,drayage-25-27,0.0761668810260355,7.970448999999999,nodelimit,89,0.0756357621073175,8.325683333333332,nodelimit,89,0.0751088287363641,7.85798,nodelimit,89,0.0754725837650328,7.993170666666667,nodelimit,91,0.0749172992967538,8.018915666666667,nodelimit,91,0.0756357621073175,7.831078333333333,nodelimit,89,0.0750348835877722,8.191398333333334,nodelimit
90,90,beasleyC1,0.0,0.0742353333333333,optimal,90,0.0,0.0745649999999999,optimal,90,0.0,0.0736023333333333,optimal,90,0.0,0.0742576666666666,optimal,92,0.0,0.074369,optimal,92,0.0,0.074899,optimal,90,0.0,0.0715436666666666,optimal
91,91,50v-10,0.0404663445782856,1.290133,nodelimit,91,0.0383704148260915,1.3273066666666666,nodelimit,91,0.0388519320257366,1.268616,nodelimit,91,0.0402971191985872,1.241745,nodelimit,93,0.0373300452235382,1.4996546666666666,nodelimit,93,0.0373300452235382,1.498697333333333,nodelimit,91,0.0400028202465085,1.197599,nodelimit
92,92,brasil,0.0,0.7353723333333333,optimal,92,0.0,0.7368079999999999,optimal,92,0.0,0.7429133333333334,optimal,92,0.0,0.7494199999999999,optimal,94,0.0,0.7681193333333334,optimal,94,0.0,0.7625553333333333,optimal,92,0.0,0.7467116666666667,optimal
93,93,b1c1s1,0.8846313278674925,1.036466,nodelimit,93,0.7795764385785242,0.9885033333333334,nodelimit,93,0.7909566843920198,0.9901586666666664,nodelimit,93,0.7789800271773167,0.98214,nodelimit,95,0.8131536536454161,0.975027,nodelimit,95,0.8131536536454161,0.9632436666666666,nodelimit,93,0.7578688361713329,0.9381786666666666,nodelimit
94,94,gmu-35-40,0.0003278717087986,0.903002,nodelimit,94,0.0003258644335402,1.209356,nodelimit,94,0.0003250392387006,1.348413,nodelimit,94,0.0003248670517207,1.173796,nodelimit,96,0.0003269847676071,0.988008,nodelimit,96,0.0003269847676071,0.9609813333333334,nodelimit,94,0.0003272757151552,0.9365386666666664,nodelimit
95,95,eil33-2,0.1342730366771819,6.922583666666665,nodelimit,95,0.1345937544645331,6.747937666666668,nodelimit,95,0.1340890150606072,6.445713333333333,nodelimit,95,0.1345245511495493,6.954827666666667,nodelimit,97,0.1342928273727051,7.016171333333332,nodelimit,97,0.1341736802508324,7.301196,nodelimit,95,0.1342888612846584,6.859092999999999,nodelimit
96,96,beasleyC2,0.0,0.074598,optimal,96,0.0,0.0747773333333333,optimal,96,0.0,0.0741276666666666,optimal,96,0.0,0.0765446666666666,optimal,98,0.0,0.0777593333333333,optimal,98,0.0,0.0745469999999999,optimal,96,0.0,0.075562,optimal
97,97,usAbbrv-8-25_70,0.4070175438596491,1.240782,nodelimit,97,0.4070175438596491,1.2655103333333333,nodelimit,97,0.4070175438596491,1.1764823333333334,nodelimit,97,0.4070175438596491,1.1926576666666666,nodelimit,99,0.4070175438596491,1.329038,nodelimit,99,0.4070175438596491,1.310736,nodelimit,97,0.4070175438596491,1.172884,nodelimit
98,98,app3,0.0114957096646284,1.1088923333333334,nodelimit,98,0.0099177924808051,1.0511586666666666,nodelimit,98,0.0104387747774652,1.1021919999999998,nodelimit,98,0.0100351645012091,1.1197886666666663,nodelimit,100,0.0099635129859447,1.0167156666666666,nodelimit,100,0.0099635129859447,1.0133626666666666,nodelimit,98,0.0104733492254053,1.069241,nodelimit
99,99,roll3000,0.0166150838898824,2.973764333333333,optimal,99,0.0152523121856232,2.7701246666666663,optimal,99,0.0,0.7757763333333333,optimal,99,0.0,0.8274859999999999,optimal,101,0.0152523121856232,2.7654486666666664,optimal,101,0.0,0.7526133333333332,optimal,99,0.0,0.7317986666666666,optimal
100,100,drayage-100-12,0.1601328622727907,7.608193666666668,nodelimit,100,0.1942717942758286,8.038486666666666,nodelimit,100,0.174495075197247,7.539499,nodelimit,100,0.1771925565095532,7.614862333333334,nodelimit,102,0.196658699825815,7.591338666666666,nodelimit,102,0.1469761707500098,7.610386333333333,nodelimit,100,0.2034952926881864,7.485985333333333,nodelimit
101,101,qnet1,0.0076618541337134,0.6800316666666667,nodelimit,101,0.0064483291576615,0.69833,nodelimit,101,0.0062399529899323,0.6735443333333332,nodelimit,101,0.0053564339127535,0.6937046666666666,nodelimit,103,0.0032799026165737,0.7050626666666666,nodelimit,103,0.0032799026165737,0.7115976666666666,nodelimit,101,0.005662561246619,0.6939183333333333,nodelimit
102,102,timtab1CUTS,0.1790768083864228,1.717016,nodelimit,102,0.1790301412869208,1.845614333333333,nodelimit,102,0.1799990372478022,1.735386,nodelimit,102,0.1746072360346308,1.6697563333333332,nodelimit,104,0.1724092877525615,1.5892039999999998,nodelimit,104,0.1747704361830745,1.5890936666666666,nodelimit,102,0.1798733735991008,1.729105333333333,nodelimit
103,103,bienst2,1.2557418084128529,2.3130816666666667,nodelimit,103,1.2163651269678133,2.295519333333333,nodelimit,103,1.2914147652820056,2.4682340000000003,nodelimit,103,1.23669452014342,2.013370333333333,nodelimit,105,1.2139405446489806,2.6532693333333333,nodelimit,105,1.2139405446489806,2.670215666666666,nodelimit,103,1.205422388809838,2.463516333333333,nodelimit
104,105,neos-3581454-haast,0.0,9.176738333333336,optimal,105,0.0,9.021619333333334,optimal,105,0.0,5.507940666666666,optimal,105,0.0,8.951749666666666,optimal,106,0.0,8.941088666666667,optimal,106,0.0,8.770301666666667,optimal,105,0.0,8.948369333333332,optimal
105,106,supportcase20,0.3514294011962666,1.7649046666666666,nodelimit,106,0.2029096191963102,1.3459053333333333,nodelimit,106,0.3737348128333058,1.894161,nodelimit,106,0.2286511946319539,1.384601,nodelimit,107,0.2519365748350192,1.360727,nodelimit,107,0.2519365748350192,1.3628766666666667,nodelimit,106,0.2253035516361997,1.4293923333333334,nodelimit
106,107,neos-1423785,4.446626417584966,13.11209,nodelimit,107,5.951419097855478,12.710721,nodelimit,107,4.46310668765791,12.853758999999998,nodelimit,107,4.539747535469036,12.919610333333331,nodelimit,108,4.567481645065672,13.098339333333334,nodelimit,108,4.3983767808861165,12.750963999999998,nodelimit,107,4.525765601333895,12.999089,nodelimit
107,108,bppc8-09,0.0150537634408602,1.6790533333333333,nodelimit,108,0.0268997592213516,1.646232333333333,nodelimit,108,0.0150537634408602,1.7142736666666665,nodelimit,108,0.03393829242199,1.610504333333333,nodelimit,109,0.0217059666209341,1.6474246666666663,nodelimit,109,0.0217059666209341,1.6311936666666669,nodelimit,108,0.0283613197158669,1.570428,nodelimit
108,109,neos-691058,0.2585908520822235,20.00020233333333,timelimit,109,0.2450314331347713,20.00025233333333,timelimit,109,0.2081880289571207,20.00017766666667,timelimit,109,0.2409540692452077,20.000204666666665,timelimit,110,0.2295575155313648,20.000232666666665,timelimit,110,0.2437335201931752,20.000207333333336,timelimit,109,0.2452958883450373,20.000375,timelimit
109,110,lotsize,2.5878473636254964,1.249407,nodelimit,110,2.218122651838057,1.2480216666666668,nodelimit,110,2.2613955380801585,1.1412786666666668,nodelimit,110,2.096584903106276,1.1962416666666666,nodelimit,111,2.029484064392798,1.1613596666666666,nodelimit,111,2.099209945728368,1.2719759999999998,nodelimit,110,2.121040235320166,1.2560203333333335,nodelimit
110,111,rocII-5-11,0.990620292837502,8.041948666666668,nodelimit,111,0.990194989207498,7.619488,nodelimit,111,0.9907409183311922,8.458213666666667,nodelimit,111,0.9902520620517844,7.648497333333334,nodelimit,112,0.990655607914289,7.923071,nodelimit,112,0.9899447050316031,7.652848333333334,nodelimit,111,0.9902319697256358,7.537933666666667,nodelimit
111,112,n3707,0.3113759868871292,20.00354433333333,timelimit,112,0.3136714879368016,19.830625,nodelimit,112,0.3175964790058662,18.951345666666665,nodelimit,112,0.3154855990024757,19.925062,nodelimit,113,0.316834454324473,19.72280733333333,nodelimit,113,0.3181288181814636,19.547553666666666,nodelimit,112,0.315961172545656,19.437408666666663,nodelimit
112,113,set3-10,2.209282162168524,1.682834333333333,nodelimit,113,2.0786535145613265,1.7926436666666667,nodelimit,113,2.007431495590664,1.9130723333333333,nodelimit,113,1.9962617674123488,2.049713666666667,nodelimit,114,1.999784855964035,2.0590666666666664,nodelimit,114,2.055316470136612,1.9095346666666664,nodelimit,113,2.026397812302889,1.7539429999999998,nodelimit
113,114,danoint,0.0472623067264072,2.395293333333333,nodelimit,114,0.047247773465873,2.7757876666666665,nodelimit,114,0.0472407186801294,2.6099716666666666,nodelimit,114,0.0472352603224484,2.900808333333333,nodelimit,115,0.0472039002159175,2.998416333333333,nodelimit,115,0.0472039002159175,3.009914333333333,nodelimit,114,0.0472407209202079,2.592597666666667,nodelimit
114,115,probportfolio,1.104924549634166,0.638996,nodelimit,115,2.137290023609877,0.131458,nodelimit,115,1.7850038111001438,0.2684883333333334,nodelimit,115,1.4152280759744984,0.4760196666666667,nodelimit,116,1.776445527379859,0.2911813333333333,nodelimit,116,1.776445527379859,0.297607,nodelimit,115,1.7766073157312692,0.3049563333333333,nodelimit
115,116,shipsched,13.668771279391834,5.921235,nodelimit,116,11.910369245181949,6.106866666666666,nodelimit,116,11.354969706174527,5.786919,nodelimit,116,10.269578183643386,5.977223666666667,nodelimit,117,11.921226927255733,6.172409999999999,nodelimit,117,12.29241905662372,6.029282666666667,nodelimit,116,10.547093436129686,5.984898666666666,nodelimit
116,117,neos-3009394-lami,2.3478256810720857,0.4208273333333333,nodelimit,117,3.699832124102629,0.4651959999999999,nodelimit,117,2.347825681072086,0.445414,nodelimit,117,2.9946698186625507,0.4450576666666666,nodelimit,118,3.351149707077743,0.491154,nodelimit,118,3.351149707077743,0.4846813333333333,nodelimit,117,3.109932432521044,0.439974,nodelimit
117,118,ic97_tension,0.001666446898979,0.3419663333333333,nodelimit,118,0.0018195802566407,0.3296119999999999,nodelimit,118,0.0016900547094191,0.3742713333333333,nodelimit,118,0.0016605648434845,0.343244,nodelimit,119,0.0016813809215599,0.3738466666666666,nodelimit,119,0.0016352269355822,0.4055323333333333,nodelimit,118,0.0016127364432349,0.3661079999999999,nodelimit
118,119,graphdraw-domain,0.5243794653579373,1.49555,nodelimit,119,0.5290067842182092,1.2195933333333333,nodelimit,119,0.5227209950639639,1.5765283333333333,nodelimit,119,0.5211569255947555,1.5260513333333332,nodelimit,0,0.524185580035678,1.1589636666666665,nodelimit,0,0.524185580035678,1.150505,nodelimit,119,0.5388590057384731,0.977316,nodelimit
119,120,bienst1,0.8516239690381256,1.8574043333333328,nodelimit,120,0.8138690215866079,1.93954,nodelimit,120,0.87546707028359,2.10566,nodelimit,120,0.877912316884076,2.158732666666667,nodelimit,1,0.7847742777556564,1.950626,nodelimit,1,0.7847742777556564,1.970818333333333,nodelimit,120,0.8751935050687741,1.775277,nodelimit
